schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,home_favorite,away_favorite,over,team_away_current_win_pct,team_home_current_win_pct,team_home_lastseason_win_pct,team_away_lastseason_win_pct,team_home_division,team_away_division,division_game,elo_prob1,elo_prob2,result
2015-10-19,2015,6,0,PHI,27.0,7.0,NYG,PHI,-3.5,50.5,Lincoln Financial Field,0,44.0,6.0,,,1,0,0.0,0.6,0.4,0.625,0.375,NFC East,NFC East,1,0.607946893,0.392053107,1
2016-12-22,2016,16,0,PHI,24.0,19.0,NYG,PHI,-1.5,42.5,Lincoln Financial Field,0,41.0,8.0,,,1,0,1.0,0.7142857142857143,0.35714285714285715,0.4375,0.375,NFC East,NFC East,1,0.449847881,0.550152119,1
2017-09-24,2017,3,0,PHI,27.0,24.0,NYG,PHI,-6.0,43.0,Lincoln Financial Field,0,83.0,7.0,,,1,0,1.0,0.0,0.5,0.4375,0.6875,NFC East,NFC East,1,0.663715086,0.336284914,1
2018-11-25,2018,12,0,PHI,25.0,22.0,NYG,PHI,-4.5,49.0,Lincoln Financial Field,0,56.0,10.0,,,1,0,0.0,0.3,0.4,0.8125,0.1875,NFC East,NFC East,1,0.798165118,0.201834882,1
2019-12-09,2019,14,0,PHI,23.0,17.0,NYG,PHI,-9.5,45.0,Lincoln Financial Field,0,,,,,1,0,0.0,,,0.5625,0.3125,NFC East,NFC East,1,0.824814143,0.175185857,1
2020-10-22,2020,7,0,PHI,22.0,21.0,NYG,PHI,-4.5,45.0,Lincoln Financial Field,0,,,,,1,0,0.0,,,,,NFC East,NFC East,1,0.752777107,0.247222893,1
2021-12-26,2021,16,0,PHI,34.0,10.0,NYG,PHI,-11.0,41.0,Lincoln Financial Field,0,53.0,9.0,46.0,,1,0,1.0,,,,,NFC East,NFC East,1,0.751542237,0.248457763,1
2005-09-25,2005,3,0,LAC,45.0,23.0,NYG,LAC,-5.5,42.5,Qualcomm Stadium,0,65.0,7.0,70.0,,1,0,1.0,1.0,0.0,0.75,0.375,AFC West,NFC East,0,0.644304345,0.355695655,1
2013-12-08,2013,14,0,LAC,37.0,14.0,NYG,LAC,-4.0,46.5,Qualcomm Stadium,0,53.0,8.0,53.0,,1,0,1.0,0.4166666666666667,0.4166666666666667,0.4375,0.5625,AFC West,NFC East,0,0.546864988,0.453135012,1
2021-12-12,2021,14,0,LAC,37.0,21.0,NYG,LAC,-9.0,43.5,SoFi Stadium,0,72.0,0.0,,DOME,1,0,1.0,,,,,AFC West,NFC East,0,0.732765913,0.267234087,1
2003-01-05,2002,18,1,SF,39.0,38.0,NYG,SF,-3.0,41.0,Candlestick Park,0,,,,,1,0,1.0,0.625,0.625,0.75,0.4375,NFC West,NFC East,0,0.559838098,0.440161902,1
2005-11-06,2005,9,0,SF,6.0,24.0,NYG,NYG,-9.5,42.0,Candlestick Park,0,57.0,7.0,80.0,,0,1,0.0,0.7142857142857143,0.2857142857142857,0.125,0.375,NFC West,NFC East,0,0.334016781,0.665983219,0
2011-11-13,2011,10,0,SF,27.0,20.0,NYG,SF,-4.0,42.5,Candlestick Park,0,60.0,1.0,74.0,,1,0,1.0,0.75,0.875,0.375,0.625,NFC West,NFC East,0,0.619019998,0.380980002,1
2012-01-22,2011,20,1,SF,17.0,20.0,NYG,SF,-2.0,41.5,Candlestick Park,0,,,,,1,0,0.0,0.5625,0.8125,0.375,0.625,NFC West,NFC East,0,0.631332075,0.368667925,0
2012-10-14,2012,6,0,SF,3.0,26.0,NYG,SF,-7.0,46.5,Candlestick Park,0,77.0,7.0,,,1,0,0.0,0.6,0.8,0.8125,0.5625,NFC West,NFC East,0,0.63922377,0.36077623,0
2017-11-12,2017,10,0,SF,31.0,21.0,NYG,NYG,-3.0,41.5,Levi's Stadium,0,68.0,5.0,,,0,1,1.0,0.125,0.0,0.125,0.6875,NFC West,NFC East,0,0.376536634,0.623463366,1
2018-11-12,2018,10,0,SF,23.0,27.0,NYG,SF,-3.0,45.0,Levi's Stadium,0,62.0,0.0,,,1,0,1.0,0.125,0.2222222222222222,0.375,0.1875,NFC West,NFC East,0,0.66891129,0.33108871,0
2006-11-26,2006,12,0,TEN,24.0,21.0,NYG,NYG,-3.5,45.0,Nissan Stadium,0,56.0,6.0,53.0,,0,1,0.0,0.6,0.3,0.25,0.6875,AFC South,NFC East,0,0.398795209,0.601204791,1
2014-12-07,2014,14,0,TEN,7.0,36.0,NYG,NYG,-3.0,46.5,Nissan Stadium,0,47.0,7.0,,,0,1,0.0,0.25,0.16666666666666666,0.4375,0.4375,AFC South,NFC East,0,0.484287154,0.515712846,0
2022-09-11,2022,1,0,TEN,20.0,21.0,NYG,TEN,-5.5,44.0,Nissan Stadium,0,,,,,1,0,0.0,,,,,AFC South,NFC East,0,0.794803141,0.205196859,0
2001-09-10,2001,1,0,DEN,31.0,20.0,NYG,DEN,-7.0,43.5,Sports Authority Field at Mile High,0,62.0,12.0,32.0,,1,0,1.0,0.0,0.0,0.6875,0.75,AFC West,NFC East,0,0.576018767,0.423981233,1
2009-11-26,2009,12,0,DEN,26.0,6.0,NYG,NYG,-4.5,43.5,Sports Authority Field at Mile High,0,52.0,11.0,42.0,,0,1,0.0,0.6,0.6,0.5,0.75,AFC West,NFC East,0,0.455381218,0.544618782,1
2017-10-15,2017,6,0,DEN,10.0,23.0,NYG,DEN,-12.0,39.0,Sports Authority Field at Mile High,0,60.0,4.0,,,1,0,0.0,0.0,0.75,0.5625,0.6875,AFC West,NFC East,0,0.765727857,0.234272143,0
2001-11-11,2001,9,0,ARI,10.0,17.0,NYG,NYG,-5.5,37.5,University of Phoenix Stadium,0,73.0,6.0,40.0,,0,1,0.0,0.5,0.2857142857142857,0.1875,0.75,NFC West,NFC East,0,0.255238953,0.744761047,0
2002-09-29,2002,4,0,ARI,21.0,7.0,NYG,NYG,-3.0,38.5,University of Phoenix Stadium,0,83.0,10.0,28.0,,0,1,0.0,0.6666666666666666,0.3333333333333333,0.4375,0.4375,NFC West,NFC East,0,0.470751743,0.529248257,1
2004-11-14,2004,10,0,ARI,17.0,14.0,NYG,ARI,-1.0,39.0,University of Phoenix Stadium,0,62.0,12.0,46.0,,1,0,0.0,0.625,0.375,0.25,0.25,NFC West,NFC East,0,0.459345704,0.540654296,1
2008-11-23,2008,12,0,ARI,29.0,37.0,NYG,NYG,-3.0,48.5,University of Phoenix Stadium,0,72.0,0.0,,DOME,0,1,1.0,0.9,0.7,0.5,0.625,NFC West,NFC East,0,0.413430201,0.586569799,0
2011-10-02,2011,4,0,ARI,27.0,31.0,NYG,NYG,-1.5,45.0,University of Phoenix Stadium,0,72.0,0.0,,DOME,0,1,1.0,0.6666666666666666,0.3333333333333333,0.3125,0.625,NFC West,NFC East,0,0.36304409,0.63695591,0
2017-12-24,2017,16,0,ARI,23.0,0.0,NYG,ARI,-3.0,39.0,University of Phoenix Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.14285714285714285,0.42857142857142855,0.4666666666666667,0.6875,NFC West,NFC East,0,0.697636528,0.302363472,1
2006-10-15,2006,6,0,ATL,14.0,27.0,NYG,ATL,-3.0,41.5,Georgia Dome,0,72.0,0.0,,DOME,1,0,0.0,0.5,0.75,0.5,0.6875,NFC South,NFC East,0,0.57972726,0.42027274,0
2007-10-15,2007,6,0,ATL,10.0,31.0,NYG,NYG,-5.5,44.0,Georgia Dome,0,72.0,0.0,,DOME,0,1,0.0,0.6,0.2,0.4375,0.5,NFC South,NFC East,0,0.446449447,0.553550553,0
2012-12-16,2012,15,0,ATL,34.0,0.0,NYG,PICK,0.0,50.0,Georgia Dome,0,72.0,0.0,,DOME,0,0,0.0,0.6153846153846154,0.8461538461538461,0.625,0.5625,NFC South,NFC East,0,0.579293818,0.420706182,1
2018-10-22,2018,7,0,ATL,23.0,20.0,NYG,ATL,-4.0,53.0,Mercedes-Benz Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.16666666666666666,0.3333333333333333,0.625,0.1875,NFC South,NFC East,0,0.803502964,0.196497036,1
2007-12-02,2007,13,0,CHI,16.0,21.0,NYG,NYG,-1.0,39.0,Soldier Field,0,37.0,16.0,86.0,,0,1,0.0,0.6363636363636364,0.45454545454545453,0.8125,0.5,NFC North,NFC East,0,0.597187351,0.402812649,0
2013-10-10,2013,6,0,CHI,27.0,21.0,NYG,CHI,-8.5,48.0,Soldier Field,0,63.0,6.0,74.0,,1,0,0.0,0.0,0.6,0.625,0.5625,NFC North,NFC East,0,0.734422637,0.265577363,1
2019-11-24,2019,12,0,CHI,19.0,14.0,NYG,CHI,-6.0,41.0,Soldier Field,0,,,,,1,0,0.0,,,0.75,0.3125,NFC North,NFC East,0,0.819665495,0.180334505,1
2020-09-20,2020,2,0,CHI,17.0,13.0,NYG,CHI,-5.5,42.0,Soldier Field,0,,,,,1,0,0.0,,,,,NFC North,NFC East,0,0.791183239,0.208816761,1
2022-01-02,2021,17,0,CHI,29.0,3.0,NYG,CHI,-6.5,36.5,Soldier Field,0,25.0,13.0,74.0,,1,0,0.0,,,,,NFC North,NFC East,0,0.633069572,0.366930428,1
2002-12-22,2002,16,0,IND,27.0,44.0,NYG,IND,-4.5,41.0,RCA Dome,0,72.0,0.0,,DOME,1,0,1.0,0.5714285714285714,0.6428571428571429,0.375,0.4375,AFC South,NFC East,0,0.648131374,0.351868626,0
2010-09-19,2010,2,0,IND,38.0,14.0,NYG,IND,-4.0,48.5,Lucas Oil Stadium,0,72.0,0.0,,DOME,1,0,1.0,1.0,0.0,0.875,0.5,AFC South,NFC East,0,0.670902588,0.329097412,1
2018-12-23,2018,16,0,IND,28.0,27.0,NYG,IND,-10.0,48.5,Lucas Oil Stadium,0,72.0,0.0,,DOME,1,0,1.0,0.35714285714285715,0.5714285714285714,0.25,0.1875,AFC South,NFC East,0,0.741175981,0.258824019,1
2007-10-28,2007,8,0,MIA,10.0,13.0,NYG,NYG,-10.0,48.0,Wembley Stadium,1,57.0,15.0,91.0,,0,1,0.0,0.7142857142857143,0.0,0.375,0.5,AFC East,NFC East,0,0.24494181,0.75505819,0
2015-12-14,2015,14,0,MIA,24.0,31.0,NYG,NYG,-2.0,48.0,Sun Life Stadium,0,75.0,5.0,,,0,1,1.0,0.4166666666666667,0.4166666666666667,0.5,0.375,AFC East,NFC East,0,0.509404382,0.490595618,0
2021-12-05,2021,13,0,MIA,20.0,9.0,NYG,MIA,-7.0,40.0,Hard Rock Stadium,0,,,,,1,0,0.0,,,,,AFC East,NFC East,0,0.669857425,0.330142575,1
2003-10-12,2003,6,0,NE,17.0,6.0,NYG,NE,-2.5,42.5,Gillette Stadium,0,54.0,9.0,95.0,,1,0,0.0,0.5,0.6,0.5625,0.625,AFC East,NFC East,0,0.66048552,0.33951448,1
2008-02-03,2007,21,1,NE,14.0,17.0,NYG,NE,-12.0,55.0,University of Phoenix Stadium,1,72.0,0.0,,DOME,1,0,0.0,0.625,1.0,0.75,0.5,AFC East,NFC East,0,0.806227333,0.193772667,0
2011-11-06,2011,9,0,NE,20.0,24.0,NYG,NE,-9.0,51.0,Gillette Stadium,0,54.0,9.0,,,1,0,0.0,0.7142857142857143,0.7142857142857143,0.875,0.625,AFC East,NFC East,0,0.756156285,0.243843715,0
2012-02-05,2011,21,1,NE,17.0,21.0,NYG,NE,-2.5,53.0,Lucas Oil Stadium,1,72.0,0.0,,DOME,1,0,0.0,0.5625,0.8125,0.875,0.625,AFC East,NFC East,0,0.665427242,0.334572758,0
2019-10-10,2019,6,0,NE,35.0,14.0,NYG,NE,-16.5,43.0,Gillette Stadium,0,,,,,1,0,1.0,,,0.6875,0.3125,AFC East,NFC East,0,0.891119757,0.108880243,1
2005-11-27,2005,12,0,SEA,24.0,21.0,NYG,SEA,-5.5,47.5,CenturyLink Field,0,39.0,7.0,81.0,,1,0,0.0,0.7,0.8,0.5625,0.375,NFC West,NFC East,0,0.64352561,0.35647439,1
2006-09-24,2006,3,0,SEA,42.0,30.0,NYG,SEA,-4.0,43.0,CenturyLink Field,0,61.0,8.0,72.0,,1,0,1.0,0.5,1.0,0.8125,0.6875,NFC West,NFC East,0,0.714242241,0.285757759,1
2010-11-07,2010,9,0,SEA,7.0,41.0,NYG,NYG,-7.5,40.5,CenturyLink Field,0,56.0,15.0,,,0,1,1.0,0.7142857142857143,0.5714285714285714,0.3125,0.5,NFC West,NFC East,0,0.392559913,0.607440087,0
2014-11-09,2014,10,0,SEA,38.0,17.0,NYG,SEA,-9.0,45.0,CenturyLink Field,0,56.0,0.0,,Rain,1,0,1.0,0.375,0.625,0.8125,0.4375,NFC West,NFC East,0,0.815962025,0.184037975,1
2020-12-06,2020,13,0,SEA,12.0,17.0,NYG,SEA,-11.0,48.0,CenturyLink Field,0,,,,,1,0,0.0,,,,,NFC West,NFC East,0,0.833307825,0.166692175,0
2022-10-30,2022,8,0,SEA,27.0,13.0,NYG,SEA,-3.0,44.5,Lumen Field,0,,,,,1,0,0.0,,,,,NFC West,NFC East,0,0.662217805,0.337782195,1
2006-12-10,2006,14,0,CAR,13.0,27.0,NYG,NYG,-2.5,39.0,Bank of America Stadium,0,38.0,4.0,38.0,,0,1,1.0,0.5,0.5,0.6875,0.6875,NFC South,NFC East,0,0.591403918,0.408596082,0
2012-09-20,2012,3,0,CAR,7.0,36.0,NYG,CAR,-3.0,49.0,Bank of America Stadium,0,75.0,3.0,56.0,,1,0,0.0,0.5,0.5,0.375,0.5625,NFC South,NFC East,0,0.44582074,0.55417926,0
2013-09-22,2013,3,0,CAR,38.0,0.0,NYG,NYG,-3.0,47.0,Bank of America Stadium,0,77.0,15.0,52.0,,0,1,0.0,0.0,0.0,0.4375,0.5625,NFC South,NFC East,0,0.555451787,0.444548213,1
2018-10-07,2018,5,0,CAR,33.0,31.0,NYG,CAR,-7.0,43.5,Bank of America Stadium,0,80.0,3.0,,,1,0,1.0,0.25,0.6666666666666666,0.6875,0.1875,NFC South,NFC East,0,0.802086564,0.197913436,1
2001-10-14,2001,5,0,LAR,15.0,14.0,NYG,LAR,-10.5,45.0,Edward Jones Dome,0,72.0,0.0,,DOME,1,0,0.0,0.75,1.0,0.625,0.75,NFC West,NFC East,0,0.650104597,0.349895403,1
2002-09-15,2002,2,0,LAR,21.0,26.0,NYG,LAR,-12.0,46.0,Edward Jones Dome,0,72.0,0.0,,DOME,1,0,1.0,0.0,0.0,0.875,0.4375,NFC West,NFC East,0,0.779597927,0.220402073,0
2008-09-14,2008,2,0,LAR,13.0,41.0,NYG,NYG,-8.0,43.5,Edward Jones Dome,0,72.0,0.0,,DOME,0,1,1.0,1.0,0.0,0.1875,0.625,NFC West,NFC East,0,0.292314471,0.707685529,0
2014-12-21,2014,16,0,LAR,27.0,37.0,NYG,LAR,-7.0,43.5,Edward Jones Dome,0,72.0,0.0,,DOME,1,0,1.0,0.35714285714285715,0.42857142857142855,0.4375,0.4375,NFC West,NFC East,0,0.652323402,0.347676598,0
2016-10-23,2016,7,0,LAR,10.0,17.0,NYG,NYG,-2.5,44.5,Twickenham Stadium,1,54.0,10.0,,,0,1,0.0,0.5,0.5,0.4375,0.375,NFC West,NFC East,0,0.521612746,0.478387254,0
2020-10-04,2020,4,0,LAR,17.0,9.0,NYG,LAR,-13.0,48.5,SoFi Stadium,0,72.0,0.0,,DOME,1,0,0.0,,,,,NFC West,NFC East,0,0.842891369,0.157108631,1
2001-10-28,2001,7,0,WAS,35.0,21.0,NYG,NYG,-7.5,33.5,FedEx Field,0,46.0,15.0,46.0,,0,1,1.0,0.5,0.16666666666666666,0.5,0.75,NFC East,NFC East,1,0.340038763,0.659961237,1
2002-12-08,2002,14,0,WAS,21.0,27.0,NYG,WAS,-3.0,37.5,FedEx Field,0,36.0,6.0,70.0,,1,0,1.0,0.5,0.4166666666666667,0.5,0.4375,NFC East,NFC East,1,0.589428594,0.410571406,0
2003-09-21,2003,3,0,WAS,21.0,24.0,NYG,WAS,-1.5,43.5,FedEx Field,0,72.0,8.0,79.0,,1,0,1.0,0.5,1.0,0.4375,0.625,NFC East,NFC East,1,0.549817528,0.450182472,0
2004-12-05,2004,13,0,WAS,31.0,7.0,NYG,WAS,-3.0,33.0,FedEx Field,0,45.0,8.0,60.0,,1,0,1.0,0.45454545454545453,0.2727272727272727,0.3125,0.25,NFC East,NFC East,1,0.517769909,0.482230091,1
2005-12-24,2005,16,0,WAS,35.0,20.0,NYG,WAS,-3.0,38.0,FedEx Field,0,43.0,7.0,49.0,,1,0,1.0,0.7142857142857143,0.5714285714285714,0.375,0.375,NFC East,NFC East,1,0.511282191,0.488717809,1
2006-12-30,2006,17,0,WAS,28.0,34.0,NYG,NYG,-2.0,43.0,FedEx Field,0,42.0,5.0,88.0,,0,1,1.0,0.4666666666666667,0.3333333333333333,0.625,0.6875,NFC East,NFC East,1,0.545998978,0.454001022,0
2007-09-23,2007,3,0,WAS,17.0,24.0,NYG,WAS,-3.5,42.5,FedEx Field,0,76.0,8.0,54.0,,1,0,0.0,0.0,1.0,0.3125,0.5,NFC East,NFC East,1,0.663845199,0.336154801,0
2008-11-30,2008,13,0,WAS,7.0,23.0,NYG,NYG,-4.0,41.0,FedEx Field,0,40.0,8.0,80.0,,0,1,0.0,0.9090909090909091,0.6363636363636364,0.5625,0.625,NFC East,NFC East,1,0.363074707,0.636925293,0
2009-12-21,2009,15,0,WAS,12.0,45.0,NYG,NYG,-3.0,43.5,FedEx Field,0,35.0,10.0,54.0,,0,1,1.0,0.5384615384615384,0.3076923076923077,0.5,0.75,NFC East,NFC East,1,0.463475659,0.536524341,0
2011-01-02,2010,17,0,WAS,14.0,17.0,NYG,NYG,-4.0,44.5,FedEx Field,0,44.0,7.0,79.0,Rain,0,1,0.0,0.6,0.4,0.25,0.5,NFC East,NFC East,1,0.40595997,0.59404003,0
2011-09-11,2011,1,0,WAS,28.0,14.0,NYG,NYG,-2.0,40.0,FedEx Field,0,87.0,5.0,38.0,,0,1,1.0,0.0,0.0,0.375,0.625,NFC East,NFC East,1,0.446965911,0.553034089,1
2012-12-03,2012,13,0,WAS,17.0,16.0,NYG,NYG,-3.0,50.0,FedEx Field,0,60.0,1.0,98.0,,0,1,0.0,0.6363636363636364,0.45454545454545453,0.3125,0.5625,NFC East,NFC East,1,0.352682993,0.647317007,1
2013-12-01,2013,13,0,WAS,17.0,24.0,NYG,WAS,-1.0,44.5,FedEx Field,0,43.0,3.0,72.0,,1,0,0.0,0.36363636363636365,0.2727272727272727,0.625,0.5625,NFC East,NFC East,1,0.506238243,0.493761757,0
2014-09-25,2014,4,0,WAS,14.0,45.0,NYG,WAS,-3.0,44.5,FedEx Field,0,63.0,7.0,,,1,0,1.0,0.3333333333333333,0.3333333333333333,0.1875,0.4375,NFC East,NFC East,1,0.495783491,0.504216509,0
2015-11-29,2015,12,0,WAS,20.0,14.0,NYG,NYG,-1.5,48.0,FedEx Field,0,46.0,5.0,,,0,1,0.0,0.5,0.4,0.25,0.375,NFC East,NFC East,1,0.420335865,0.579664135,1
2017-01-01,2016,17,0,WAS,10.0,19.0,NYG,WAS,-9.0,47.5,FedEx Field,0,52.0,1.0,,,1,0,0.0,0.6666666666666666,0.5714285714285714,0.5625,0.375,NFC East,NFC East,1,0.586187415,0.413812585,0
2017-11-23,2017,12,0,WAS,20.0,10.0,NYG,WAS,-7.5,45.0,FedEx Field,0,33.0,0.0,,,1,0,0.0,0.2,0.4,0.5333333333333333,0.6875,NFC East,NFC East,1,0.675790257,0.324209743,1
2018-12-09,2018,14,0,WAS,16.0,40.0,NYG,NYG,-3.0,40.5,FedEx Field,0,33.0,6.0,,,0,1,1.0,0.3333333333333333,0.5,0.4375,0.1875,NFC East,NFC East,1,0.686227999,0.313772001,0
2019-12-22,2019,16,0,WAS,35.0,41.0,NYG,NYG,-1.0,42.0,FedEx Field,0,,,,,0,1,1.0,,,0.4375,0.3125,NFC East,NFC East,1,0.602295904,0.397704096,0
2020-11-08,2020,9,0,WAS,20.0,23.0,NYG,WAS,-2.5,43.0,FedEx Field,0,,,,,1,0,0.0,,,,,NFC East,NFC East,1,0.641213133,0.358786867,0
2021-09-16,2021,2,0,WAS,30.0,29.0,NYG,WAS,-3.0,41.0,FedEx Field,0,,,,,1,0,1.0,,,,,NFC East,NFC East,1,0.660803847,0.339196153,1
2003-12-14,2003,15,0,NO,45.0,7.0,NYG,NO,-7.5,40.5,Louisiana Superdome,0,72.0,0.0,,DOME,1,0,1.0,0.3076923076923077,0.46153846153846156,0.5625,0.625,NFC South,NFC East,0,0.707492579,0.292507421,1
2009-10-18,2009,6,0,NO,48.0,27.0,NYG,NO,-3.0,47.5,Louisiana Superdome,0,72.0,0.0,,DOME,1,0,1.0,1.0,1.0,0.5,0.75,NFC South,NFC East,0,0.55533665,0.44466335,1
2011-11-28,2011,12,0,NO,49.0,24.0,NYG,NO,-7.0,51.0,Louisiana Superdome,0,72.0,0.0,,DOME,1,0,1.0,0.6,0.7,0.6875,0.625,NFC South,NFC East,0,0.696223741,0.303776259,1
2015-11-01,2015,8,0,NO,52.0,49.0,NYG,NO,-3.0,52.0,Louisiana Superdome,0,72.0,0.0,,DOME,1,0,1.0,0.5714285714285714,0.42857142857142855,0.4375,0.375,NFC South,NFC East,0,0.553514769,0.446485231,1
2021-10-03,2021,4,0,NO,21.0,27.0,NYG,NO,-7.0,42.5,Caesars Superdome,0,72.0,0.0,,DOME,1,0,1.0,,,,,NFC South,NFC East,0,0.865679738,0.134320262,0
2008-10-26,2008,8,0,PIT,14.0,21.0,NYG,PIT,-3.0,41.0,Heinz Field,0,48.0,13.0,64.0,,1,0,0.0,0.8333333333333334,0.8333333333333334,0.625,0.625,AFC North,NFC East,0,0.607154535,0.392845465,0
2016-12-04,2016,13,0,PIT,24.0,14.0,NYG,PIT,-6.5,49.5,Heinz Field,0,40.0,2.0,,,1,0,0.0,0.7272727272727273,0.5454545454545454,0.625,0.375,AFC North,NFC East,0,0.64218095,0.35781905,1
2003-11-24,2003,12,0,TB,19.0,13.0,NYG,TB,-6.0,38.0,Raymond James Stadium,0,72.0,8.0,68.0,,1,0,0.0,0.4,0.4,0.75,0.625,NFC South,NFC East,0,0.726108286,0.273891714,1
2008-01-06,2007,18,1,TB,14.0,24.0,NYG,TB,-3.0,39.5,Raymond James Stadium,0,,,,,1,0,0.0,0.625,0.5625,0.25,0.5,NFC South,NFC East,0,0.51947002,0.48052998,0
2009-09-27,2009,3,0,TB,0.0,24.0,NYG,NYG,-6.5,46.0,Raymond James Stadium,0,89.0,7.0,78.0,,0,1,0.0,1.0,0.0,0.5625,0.75,NFC South,NFC East,0,0.344471906,0.655528094,0
2015-11-08,2015,9,0,TB,18.0,32.0,NYG,NYG,-2.0,49.0,Raymond James Stadium,0,77.0,1.0,,,0,1,1.0,0.5,0.42857142857142855,0.125,0.375,NFC South,NFC East,0,0.407911556,0.592088444,0
2017-10-01,2017,4,0,TB,25.0,23.0,NYG,TB,-3.0,44.5,Raymond James Stadium,0,82.0,11.0,,Rain,1,0,1.0,0.0,0.5,0.5625,0.6875,NFC South,NFC East,0,0.626115181,0.373884819,1
2019-09-22,2019,3,0,TB,31.0,32.0,NYG,TB,-5.0,48.0,Raymond James Stadium,0,,,,,1,0,1.0,,,0.3125,0.3125,NFC South,NFC East,0,0.650003908,0.349996092,0
2021-11-22,2021,11,0,TB,30.0,10.0,NYG,TB,-11.5,50.0,Raymond James Stadium,0,,,,,1,0,0.0,,,,,NFC South,NFC East,0,0.815052495,0.184947505,1
2007-11-18,2007,11,0,DET,10.0,16.0,NYG,NYG,-2.5,48.0,Ford Field,0,72.0,0.0,,DOME,0,1,0.0,0.6666666666666666,0.6666666666666666,0.1875,0.5,NFC North,NFC East,0,0.511214587,0.488785413,0
2013-12-22,2013,16,0,DET,20.0,23.0,NYG,DET,-9.0,48.5,Ford Field,0,72.0,0.0,,DOME,1,0,0.0,0.35714285714285715,0.5,0.25,0.5625,NFC North,NFC East,0,0.620696529,0.379303471,0
2014-09-08,2014,1,0,DET,35.0,14.0,NYG,DET,-6.5,47.0,Ford Field,0,72.0,0.0,,DOME,1,0,1.0,0.0,0.0,0.4375,0.4375,NFC North,NFC East,0,0.56073865,0.43926135,1
2019-10-27,2019,8,0,DET,31.0,26.0,NYG,DET,-6.5,49.0,Ford Field,0,72.0,0.0,,DOME,1,0,1.0,,,0.375,0.3125,NFC North,NFC East,0,0.732529331,0.267470669,1
2002-11-24,2002,12,0,HOU,16.0,14.0,NYG,NYG,-5.5,34.0,Reliant Stadium,0,72.0,0.0,,DOME,0,1,0.0,0.6,0.2,0.0,0.4375,AFC South,NFC East,0,0.22824629,0.77175371,1
2010-10-10,2010,5,0,HOU,10.0,34.0,NYG,HOU,-3.0,48.5,Reliant Stadium,0,79.0,6.0,,DOME (Open Roof),1,0,0.0,0.5,0.75,0.5625,0.5,AFC South,NFC East,0,0.673082434,0.326917566,0
2018-09-23,2018,3,0,HOU,22.0,27.0,NYG,HOU,-6.5,44.0,NRG Stadium,0,72.0,0.0,,DOME,1,0,1.0,0.0,0.0,0.25,0.1875,AFC South,NFC East,0,0.588275097,0.411724903,0
2005-01-02,2004,17,0,BAL,30.0,23.0,MIA,BAL,-11.0,33.0,M&T Bank Stadium,0,43.0,7.0,68.0,,1,0,1.0,0.26666666666666666,0.5333333333333333,0.625,0.625,AFC North,AFC East,0,0.732320013,0.267679987,1
2010-11-07,2010,9,0,BAL,26.0,10.0,MIA,BAL,-5.0,41.0,M&T Bank Stadium,0,50.0,1.0,38.0,,1,0,0.0,0.5714285714285714,0.7142857142857143,0.5625,0.4375,AFC North,AFC East,0,0.704902011,0.295097989,1
2016-12-04,2016,13,0,BAL,38.0,6.0,MIA,BAL,-3.5,41.5,M&T Bank Stadium,0,45.0,3.0,,,1,0,1.0,0.6363636363636364,0.5454545454545454,0.3125,0.375,AFC North,AFC East,0,0.555207117,0.444792883,1
2017-10-26,2017,8,0,BAL,40.0,0.0,MIA,BAL,-3.0,37.5,M&T Bank Stadium,0,48.0,0.0,,,1,0,1.0,0.6666666666666666,0.42857142857142855,0.5,0.625,AFC North,AFC East,0,0.526133775,0.473866225,1
2022-09-18,2022,2,0,BAL,38.0,42.0,MIA,BAL,-3.5,44.0,M&T Bank Stadium,0,,,,,1,0,1.0,,,,,AFC North,AFC East,0,0.54896844,0.45103156,0
2001-11-25,2001,11,0,BUF,27.0,34.0,MIA,MIA,-5.0,36.0,Ralph Wilson Stadium,0,61.0,23.0,74.0,,0,1,1.0,0.6666666666666666,0.1111111111111111,0.5,0.6875,AFC East,AFC East,1,0.323384622,0.676615378,0
2002-12-01,2002,13,0,BUF,38.0,21.0,MIA,MIA,-2.0,37.0,Ralph Wilson Stadium,0,24.0,17.0,73.0,,0,1,1.0,0.6363636363636364,0.45454545454545453,0.1875,0.6875,AFC East,AFC East,1,0.404170439,0.595829561,1
2003-12-21,2003,16,0,BUF,3.0,20.0,MIA,BUF,-3.0,33.0,Ralph Wilson Stadium,0,31.0,20.0,63.0,,1,0,0.0,0.5714285714285714,0.42857142857142855,0.5,0.5625,AFC East,AFC East,1,0.498085985,0.501914015,0
2004-10-17,2004,6,0,BUF,20.0,13.0,MIA,BUF,-4.5,30.0,Ralph Wilson Stadium,0,42.0,19.0,77.0,,1,0,1.0,0.0,0.0,0.375,0.625,AFC East,AFC East,1,0.543909147,0.456090853,1
2005-10-09,2005,5,0,BUF,20.0,14.0,MIA,BUF,-2.5,33.0,Ralph Wilson Stadium,0,48.0,11.0,76.0,,1,0,1.0,0.6666666666666666,0.25,0.5625,0.25,AFC East,AFC East,1,0.592963719,0.407036281,1
